method,param,param_value,iteration,time,cuts,objectif
MCTS10,S,4,5,0.0152167,0,29.0
MCTS20,S,4,5,0.041968,0,29.0
MCTS50,S,4,5,0.087456,0,29.0
MCTS100,S,4,5,0.169393199,0,29.0
MCTS200,S,4,5,0.3462041,0,30.0
MCTS500,S,4,5,0.866684599,0,30.0
PL1,MAXD,1,1,0.005689399,0,23.0
PL2,MAXD,1,1,0.0104065,4,23.0
PL3,MAXD,1,1,0.0189553,7,Inf
MCTS10,MAXD,1,1,0.0142473,0,22.0
MCTS20,MAXD,1,1,0.0901523,0,22.0
MCTS50,MAXD,1,1,0.1887407,0,23.0
MCTS100,MAXD,1,1,0.3611197,0,23.0
MCTS200,MAXD,1,1,0.2749052,0,23.0
MCTS500,MAXD,1,1,0.6922002,0,23.0
PL1,MAXD,1,2,0.0068671,0,22.0
PL2,MAXD,1,2,0.0095251,5,22.0
PL3,MAXD,1,2,0.0172762,7,Inf
MCTS10,MAXD,1,2,0.060644201,0,21.0
MCTS20,MAXD,1,2,0.0906278,0,22.0
MCTS50,MAXD,1,2,0.1881373,0,21.0
MCTS100,MAXD,1,2,0.151957099,0,22.0
MCTS200,MAXD,1,2,0.292841699,0,22.0
MCTS500,MAXD,1,2,1.8298452,0,22.0
PL1,MAXD,1,3,0.0068352,0,19.0
PL2,MAXD,1,3,0.0082641,4,19.0
PL3,MAXD,1,3,0.0143806,7,Inf
MCTS10,MAXD,1,3,0.022253401,0,19.0
MCTS20,MAXD,1,3,0.0558816,0,18.0
MCTS50,MAXD,1,3,0.299700599,0,19.0
MCTS100,MAXD,1,3,0.5898934,0,19.0
MCTS200,MAXD,1,3,1.1992539,0,19.0
MCTS500,MAXD,1,3,2.886464001,0,19.0
PL1,MAXD,1,4,0.006332301,0,24.0
PL2,MAXD,1,4,0.0081041,4,24.0
PL3,MAXD,1,4,0.0193767,7,Inf
MCTS10,MAXD,1,4,0.0204849,0,22.0
MCTS20,MAXD,1,4,0.035549001,0,24.0
MCTS50,MAXD,1,4,0.1904337,0,24.0
MCTS100,MAXD,1,4,0.160395501,0,24.0
MCTS200,MAXD,1,4,0.737716,0,24.0
MCTS500,MAXD,1,4,0.805535101,0,24.0
PL1,MAXD,1,5,0.006581301,0,21.0
PL2,MAXD,1,5,0.0102929,5,21.0
PL3,MAXD,1,5,0.018105,7,Inf
MCTS10,MAXD,1,5,0.049966201,0,21.0
MCTS20,MAXD,1,5,0.0854235,0,21.0
MCTS50,MAXD,1,5,0.0791799,0,20.0
MCTS100,MAXD,1,5,0.378086201,0,21.0
MCTS200,MAXD,1,5,0.7521013,0,21.0
MCTS500,MAXD,1,5,1.8768161,0,21.0
PL1,MAXD,2,1,0.006285001,0,24.0
PL2,MAXD,2,1,0.0063468,3,24.0
PL3,MAXD,2,1,0.0304207,7,Inf
MCTS10,MAXD,2,1,0.0129183,0,24.0
MCTS20,MAXD,2,1,0.0406105,0,24.0
MCTS50,MAXD,2,1,0.282460099,0,24.0
MCTS100,MAXD,2,1,0.2205107,0,24.0
MCTS200,MAXD,2,1,1.1755365,0,24.0
MCTS500,MAXD,2,1,0.893615101,0,24.0
PL1,MAXD,2,2,0.012539101,0,32.0
PL2,MAXD,2,2,0.0345032,11,32.0
PL3,MAXD,2,2,0.0230123,7,Inf
MCTS10,MAXD,2,2,0.046471599,0,31.0
MCTS20,MAXD,2,2,0.089453,0,31.0
MCTS50,MAXD,2,2,0.1859551,0,31.0
MCTS100,MAXD,2,2,0.1476295,0,31.0
MCTS200,MAXD,2,2,0.7304756,0,31.0
MCTS500,MAXD,2,2,0.730297799,0,31.0
PL1,MAXD,2,3,0.0063921,0,21.0
PL2,MAXD,2,3,0.006830399,3,21.0
PL3,MAXD,2,3,0.0176044,7,Inf
MCTS10,MAXD,2,3,0.0508932,0,21.0
MCTS20,MAXD,2,3,0.0860472,0,21.0
MCTS50,MAXD,2,3,0.1862863,0,21.0
MCTS100,MAXD,2,3,0.370029101,0,21.0
MCTS200,MAXD,2,3,0.7328801,0,21.0
MCTS500,MAXD,2,3,1.8122324,0,21.0
PL1,MAXD,2,4,0.0080047,0,17.0
PL2,MAXD,2,4,0.0180563,9,17.0
PL3,MAXD,2,4,0.0189196,7,Inf
MCTS10,MAXD,2,4,0.018819,0,16.0
MCTS20,MAXD,2,4,0.028711401,0,17.0
MCTS50,MAXD,2,4,0.0783507,0,17.0
MCTS100,MAXD,2,4,0.3740657,0,17.0
MCTS200,MAXD,2,4,0.7361858,0,16.0
MCTS500,MAXD,2,4,1.791341,0,17.0
PL1,MAXD,2,5,0.0105371,0,27.0
PL2,MAXD,2,5,0.0103217,5,27.0
PL3,MAXD,2,5,0.0190375,7,Inf
MCTS10,MAXD,2,5,0.013559499,0,27.0
MCTS20,MAXD,2,5,0.0947991,0,27.0
MCTS50,MAXD,2,5,0.0743588,0,27.0
MCTS100,MAXD,2,5,0.1467076,0,27.0
MCTS200,MAXD,2,5,0.7138442,0,27.0
MCTS500,MAXD,2,5,0.6838131,0,27.0
PL1,MAXD,3,1,0.0092951,0,33.0
PL2,MAXD,3,1,0.024129799,10,33.0
PL3,MAXD,3,1,0.0151373,7,Inf
MCTS10,MAXD,3,1,0.041505701,0,31.0
MCTS20,MAXD,3,1,0.091462899,0,31.0
MCTS50,MAXD,3,1,0.0742012,0,33.0
MCTS100,MAXD,3,1,0.366726899,0,32.0
MCTS200,MAXD,3,1,0.2830849,0,33.0
MCTS500,MAXD,3,1,0.7445579,0,33.0
PL1,MAXD,3,2,0.008499001,0,25.0
PL2,MAXD,3,2,0.0252816,10,25.0
PL3,MAXD,3,2,0.0249498,7,Inf
MCTS10,MAXD,3,2,0.0141169,0,25.0
MCTS20,MAXD,3,2,0.0363527,0,24.0
MCTS50,MAXD,3,2,0.0772233,0,25.0
MCTS100,MAXD,3,2,0.1613667,0,25.0
MCTS200,MAXD,3,2,0.3156105,0,25.0
MCTS500,MAXD,3,2,1.8521615,0,25.0
PL1,MAXD,3,3,0.0081482,0,27.0
PL2,MAXD,3,3,0.030707,12,27.0
PL3,MAXD,3,3,0.018383,7,Inf
MCTS10,MAXD,3,3,0.0181848,0,27.0
MCTS20,MAXD,3,3,0.038591399,0,24.0
MCTS50,MAXD,3,3,0.075078999,0,27.0
MCTS100,MAXD,3,3,0.148706,0,24.0
MCTS200,MAXD,3,3,0.2767898,0,27.0
MCTS500,MAXD,3,3,1.8184408,0,25.0
PL1,MAXD,3,4,0.009792,0,26.0
PL2,MAXD,3,4,0.0143037,7,26.000000000000004
PL3,MAXD,3,4,0.0184757,7,Inf
MCTS10,MAXD,3,4,0.043392799,0,26.0
MCTS20,MAXD,3,4,0.088762301,0,26.0
MCTS50,MAXD,3,4,0.0807818,0,26.0
MCTS100,MAXD,3,4,0.1547767,0,25.0
MCTS200,MAXD,3,4,0.3511624,0,25.0
MCTS500,MAXD,3,4,0.735894599,0,26.0
PL1,MAXD,3,5,0.008739599,0,26.0
PL2,MAXD,3,5,0.018969501,8,26.0
PL3,MAXD,3,5,0.0142746,7,Inf
MCTS10,MAXD,3,5,0.049961001,0,26.0
MCTS20,MAXD,3,5,0.0827999,0,26.0
MCTS50,MAXD,3,5,0.0753635,0,26.0
MCTS100,MAXD,3,5,0.3734859,0,26.0
MCTS200,MAXD,3,5,0.319495299,0,26.0
MCTS500,MAXD,3,5,0.730923399,0,26.0
PL1,MAXD,4,1,0.028214099,0,28.0
PL2,MAXD,4,1,0.089954301,19,28.0
PL3,MAXD,4,1,0.0236891,7,Inf
MCTS10,MAXD,4,1,0.0208459,0,27.0
MCTS20,MAXD,4,1,0.0917576,0,27.0
MCTS50,MAXD,4,1,0.068903401,0,27.0
MCTS100,MAXD,4,1,0.139393199,0,27.0
MCTS200,MAXD,4,1,0.731030499,0,27.0
MCTS500,MAXD,4,1,0.705653,0,27.0
PL1,MAXD,4,2,0.0368038,0,35.0
PL2,MAXD,4,2,0.062080201,14,35.0
PL3,MAXD,4,2,0.019855499,7,Inf
MCTS10,MAXD,4,2,0.0206191,0,33.0
MCTS20,MAXD,4,2,0.041536,0,33.0
MCTS50,MAXD,4,2,0.0957015,0,33.0
MCTS100,MAXD,4,2,0.156444801,0,34.0
MCTS200,MAXD,4,2,0.314491699,0,34.0
MCTS500,MAXD,4,2,0.775907,0,34.0
PL1,MAXD,4,3,0.030368799,0,27.0
PL2,MAXD,4,3,0.0422588,13,27.0
PL3,MAXD,4,3,0.019559999,7,Inf
MCTS10,MAXD,4,3,0.018969201,0,25.0
MCTS20,MAXD,4,3,0.087919299,0,27.0
MCTS50,MAXD,4,3,0.078124,0,26.0
MCTS100,MAXD,4,3,0.1413714,0,27.0
MCTS200,MAXD,4,3,0.7383886,0,27.0
MCTS500,MAXD,4,3,0.7711373,0,27.0
PL1,MAXD,4,4,0.0083559,0,32.0
PL2,MAXD,4,4,0.0799495,20,32.0
PL3,MAXD,4,4,0.015670399,7,Inf
MCTS10,MAXD,4,4,0.047673399,0,31.0
MCTS20,MAXD,4,4,0.0368856,0,29.0
MCTS50,MAXD,4,4,0.189368999,0,30.0
MCTS100,MAXD,4,4,0.1664766,0,31.0
MCTS200,MAXD,4,4,0.737673301,0,31.0
MCTS500,MAXD,4,4,1.844565501,0,31.0
PL1,MAXD,4,5,0.0276383,0,33.0
PL2,MAXD,4,5,0.1661034,27,33.0
PL3,MAXD,4,5,0.0266408,7,Inf
MCTS10,MAXD,4,5,0.0207034,0,32.0
MCTS20,MAXD,4,5,0.036957,0,32.0
MCTS50,MAXD,4,5,0.0844091,0,32.0
MCTS100,MAXD,4,5,0.1607911,0,31.0
MCTS200,MAXD,4,5,0.7846474,0,31.0
MCTS500,MAXD,4,5,1.879086,0,31.0
PL1,MAXD,5,1,0.0066968,0,28.0
PL2,MAXD,5,1,0.008018499,4,28.000000000000004
PL3,MAXD,5,1,0.018448399,7,Inf
MCTS10,MAXD,5,1,0.0466672,0,28.0
MCTS20,MAXD,5,1,0.0372574,0,28.0
MCTS50,MAXD,5,1,0.0702518,0,28.0
MCTS100,MAXD,5,1,0.3853173,0,28.0
MCTS200,MAXD,5,1,0.7356814,0,28.0
MCTS500,MAXD,5,1,1.863683099,0,28.0
PL1,MAXD,5,2,0.043812001,0,26.000000000000004
PL2,MAXD,5,2,0.103013401,20,26.0
PL3,MAXD,5,2,0.020273,7,Inf
MCTS10,MAXD,5,2,0.019253799,0,25.0
MCTS20,MAXD,5,2,0.028152599,0,25.0
MCTS50,MAXD,5,2,0.095999601,0,25.0
MCTS100,MAXD,5,2,0.144206501,0,25.0
MCTS200,MAXD,5,2,0.297977199,0,25.0
MCTS500,MAXD,5,2,2.8806787,0,25.0
PL1,MAXD,5,3,0.0082032,0,31.0
PL2,MAXD,5,3,0.0259863,11,31.0
PL3,MAXD,5,3,0.014413899,7,Inf
MCTS10,MAXD,5,3,0.049493999,0,31.0
MCTS20,MAXD,5,3,0.0961986,0,31.0
MCTS50,MAXD,5,3,0.1954815,0,31.0
MCTS100,MAXD,5,3,0.1581075,0,31.0
MCTS200,MAXD,5,3,0.450629201,0,30.0
MCTS500,MAXD,5,3,1.9883537,0,31.0
PL1,MAXD,5,4,0.044184899,0,33.0
PL2,MAXD,5,4,0.311507899,18,33.0
PL3,MAXD,5,4,0.017217399,7,Inf
MCTS10,MAXD,5,4,0.044840499,0,31.0
MCTS20,MAXD,5,4,0.0881932,0,32.0
MCTS50,MAXD,5,4,0.196223,0,31.0
MCTS100,MAXD,5,4,0.1660935,0,32.0
MCTS200,MAXD,5,4,0.809415501,0,32.0
MCTS500,MAXD,5,4,0.8205118,0,32.0
PL1,MAXD,5,5,0.0825006,0,33.0
PL2,MAXD,5,5,0.8492566,26,33.0
PL3,MAXD,5,5,0.018165599,7,Inf
MCTS10,MAXD,5,5,0.0188033,0,32.0
MCTS20,MAXD,5,5,0.0295773,0,32.0
MCTS50,MAXD,5,5,0.0858854,0,32.0
MCTS100,MAXD,5,5,0.173448601,0,32.0
MCTS200,MAXD,5,5,0.300930699,0,32.0
MCTS500,MAXD,5,5,0.7311262,0,32.0
PL1,MAXD,6,1,0.0769446,0,38.0
PL2,MAXD,6,1,0.3200568,35,38.0
PL3,MAXD,6,1,0.0182164,7,Inf
MCTS10,MAXD,6,1,0.050294999,0,36.0
MCTS20,MAXD,6,1,0.0337946,0,34.0
MCTS50,MAXD,6,1,0.081663199,0,36.0
MCTS100,MAXD,6,1,0.3846023,0,35.0
MCTS200,MAXD,6,1,0.3202355,0,36.0
MCTS500,MAXD,6,1,0.8713829,0,36.0
PL1,MAXD,6,2,0.1401964,0,31.0
PL2,MAXD,6,2,0.7087064,25,31.0
PL3,MAXD,6,2,0.0145286,7,Inf
MCTS10,MAXD,6,2,0.021153599,0,30.0
MCTS20,MAXD,6,2,0.0490931,0,30.0
MCTS50,MAXD,6,2,0.2027259,0,30.0
MCTS100,MAXD,6,2,0.177348,0,29.0
MCTS200,MAXD,6,2,0.447816299,0,29.0
MCTS500,MAXD,6,2,0.8233832,0,30.0
PL1,MAXD,6,3,0.0078585,0,33.0
PL2,MAXD,6,3,0.1061528,15,33.0
PL3,MAXD,6,3,0.017621199,7,Inf
MCTS10,MAXD,6,3,0.020573801,0,33.0
MCTS20,MAXD,6,3,0.038818299,0,33.0
MCTS50,MAXD,6,3,0.0913571,0,33.0
MCTS100,MAXD,6,3,0.1498587,0,33.0
MCTS200,MAXD,6,3,0.2873596,0,33.0
MCTS500,MAXD,6,3,0.7310072,0,33.0
PL1,MAXD,6,4,0.0446851,0,36.0
PL2,MAXD,6,4,0.763320201,30,36.0
PL3,MAXD,6,4,0.0185822,7,Inf
MCTS10,MAXD,6,4,0.0196858,0,32.0
MCTS20,MAXD,6,4,0.0987744,0,32.0
MCTS50,MAXD,6,4,0.076235401,0,33.0
MCTS100,MAXD,6,4,0.4480472,0,32.0
MCTS200,MAXD,6,4,0.3189065,0,33.0
MCTS500,MAXD,6,4,0.784435599,0,33.0
PL1,MAXD,6,5,0.1124144,0,29.0
PL2,MAXD,6,5,0.208546301,16,28.99999999999981
PL3,MAXD,6,5,0.0231687,7,Inf
MCTS10,MAXD,6,5,0.0497372,0,28.0
MCTS20,MAXD,6,5,0.0379625,0,25.0
MCTS50,MAXD,6,5,0.081653999,0,27.0
MCTS100,MAXD,6,5,0.171071,0,27.0
MCTS200,MAXD,6,5,0.3381451,0,28.0
MCTS500,MAXD,6,5,0.765585299,0,28.0
PL1,MAXD,7,1,0.022619,0,30.0
PL2,MAXD,7,1,0.0396329,15,30.0
PL3,MAXD,7,1,0.0159986,7,Inf
MCTS10,MAXD,7,1,0.015085099,0,29.0
MCTS20,MAXD,7,1,0.0390981,0,29.0
MCTS50,MAXD,7,1,0.0811558,0,29.0
MCTS100,MAXD,7,1,0.394261501,0,28.0
MCTS200,MAXD,7,1,0.2980261,0,29.0
MCTS500,MAXD,7,1,0.7489204,0,29.0
PL1,MAXD,7,2,0.0086898,0,33.0
PL2,MAXD,7,2,0.033829099,12,33.0
PL3,MAXD,7,2,0.0272343,7,Inf
MCTS10,MAXD,7,2,0.0501356,0,31.0
MCTS20,MAXD,7,2,0.038739701,0,32.0
MCTS50,MAXD,7,2,0.2045622,0,31.0
MCTS100,MAXD,7,2,0.1862673,0,31.0
MCTS200,MAXD,7,2,0.3145944,0,32.0
MCTS500,MAXD,7,2,1.9972672,0,31.0
PL1,MAXD,7,3,0.0146442,0,34.0
PL2,MAXD,7,3,0.0701592,20,34.0
PL3,MAXD,7,3,0.020485401,7,Inf
MCTS10,MAXD,7,3,0.044672599,0,31.0
MCTS20,MAXD,7,3,0.094090899,0,31.0
MCTS50,MAXD,7,3,0.2126025,0,31.0
MCTS100,MAXD,7,3,0.155922901,0,31.0
MCTS200,MAXD,7,3,0.3204613,0,32.0
MCTS500,MAXD,7,3,1.9299359,0,31.0
PL1,MAXD,7,4,0.1719075,0,35.0
PL2,MAXD,7,4,1.453221799,39,35.0
PL3,MAXD,7,4,0.0182925,7,Inf
MCTS10,MAXD,7,4,0.019572301,0,32.0
MCTS20,MAXD,7,4,0.0463448,0,33.0
MCTS50,MAXD,7,4,0.0804386,0,33.0
MCTS100,MAXD,7,4,0.1579575,0,33.0
MCTS200,MAXD,7,4,0.338888001,0,34.0
MCTS500,MAXD,7,4,0.8540267,0,34.0
PL1,MAXD,7,5,0.0660456,0,37.0
PL2,MAXD,7,5,0.435593001,18,37.0
PL3,MAXD,7,5,0.0149861,7,Inf
MCTS10,MAXD,7,5,0.0143703,0,35.0
MCTS20,MAXD,7,5,0.0360702,0,34.0
MCTS50,MAXD,7,5,0.074865401,0,34.0
MCTS100,MAXD,7,5,0.3977513,0,34.0
MCTS200,MAXD,7,5,0.318348701,0,35.0
MCTS500,MAXD,7,5,0.7802235,0,35.0
PL1,MAXD,8,1,0.1788964,0,32.0
PL2,MAXD,8,1,1.1342857,29,32.0
PL3,MAXD,8,1,0.0168701,7,Inf
MCTS10,MAXD,8,1,0.062141801,0,28.0
MCTS20,MAXD,8,1,0.0333481,0,30.0
MCTS50,MAXD,8,1,0.1080754,0,28.0
MCTS100,MAXD,8,1,0.1731624,0,30.0
MCTS200,MAXD,8,1,0.3170493,0,30.0
MCTS500,MAXD,8,1,0.8885772,0,30.0
PL1,MAXD,8,2,0.179322,0,32.0
PL2,MAXD,8,2,1.4948486,42,32.0
PL3,MAXD,8,2,0.018776901,7,Inf
MCTS10,MAXD,8,2,0.0164384,0,27.0
MCTS20,MAXD,8,2,0.0395106,0,30.0
MCTS50,MAXD,8,2,0.0815249,0,30.0
MCTS100,MAXD,8,2,0.1586563,0,30.0
MCTS200,MAXD,8,2,0.301910599,0,30.0
MCTS500,MAXD,8,2,0.7456255,0,30.0
PL1,MAXD,8,3,0.1163761,0,41.0
PL2,MAXD,8,3,0.6488426,28,41.0
PL3,MAXD,8,3,0.0192151,7,Inf
MCTS10,MAXD,8,3,0.014841999,0,36.0
MCTS20,MAXD,8,3,0.035627599,0,36.0
MCTS50,MAXD,8,3,0.081153,0,37.0
MCTS100,MAXD,8,3,0.1582562,0,37.0
MCTS200,MAXD,8,3,0.3017559,0,37.0
MCTS500,MAXD,8,3,0.8369033,0,37.0
PL1,MAXD,8,4,0.2064564,0,34.0
PL2,MAXD,8,4,1.4943409,49,34.0
PL3,MAXD,8,4,0.014695,7,Inf
MCTS10,MAXD,8,4,0.023144799,0,29.0
MCTS20,MAXD,8,4,0.0377709,0,30.0
MCTS50,MAXD,8,4,0.0777458,0,32.0
MCTS100,MAXD,8,4,0.2067079,0,32.0
MCTS200,MAXD,8,4,0.355710601,0,31.0
MCTS500,MAXD,8,4,0.7857064,0,32.0
PL1,MAXD,8,5,0.078356101,0,37.0
PL2,MAXD,8,5,0.987163801,38,37.0
PL3,MAXD,8,5,0.017433699,7,Inf
MCTS10,MAXD,8,5,0.016292999,0,33.0
MCTS20,MAXD,8,5,0.0342688,0,34.0
MCTS50,MAXD,8,5,0.1103481,0,34.0
MCTS100,MAXD,8,5,0.156140301,0,33.0
MCTS200,MAXD,8,5,0.3246998,0,33.0
MCTS500,MAXD,8,5,1.965033401,0,34.0
PL1,MAXD,9,1,0.0356523,0,29.0
PL2,MAXD,9,1,0.1818886,24,29.0
PL3,MAXD,9,1,0.0186503,7,Inf
MCTS10,MAXD,9,1,0.021226,0,25.0
MCTS20,MAXD,9,1,0.0944024,0,22.0
MCTS50,MAXD,9,1,0.0812162,0,28.0
MCTS100,MAXD,9,1,0.1560663,0,25.0
MCTS200,MAXD,9,1,0.295487901,0,28.0
MCTS500,MAXD,9,1,0.735707101,0,28.0
PL1,MAXD,9,2,0.337317099,0,40.0
PL2,MAXD,9,2,3.0008829,59,40.0
PL3,MAXD,9,2,0.019161701,7,Inf
MCTS10,MAXD,9,2,0.0201048,0,35.0
MCTS20,MAXD,9,2,0.0367618,0,35.0
MCTS50,MAXD,9,2,0.0867657,0,38.0
MCTS100,MAXD,9,2,0.4028285,0,35.0
MCTS200,MAXD,9,2,0.3197372,0,38.0
MCTS500,MAXD,9,2,0.7834904,0,38.0
PL1,MAXD,9,3,0.2564901,0,43.0
PL2,MAXD,9,3,0.9994418,30,43.0
PL3,MAXD,9,3,0.014449899,7,Inf
MCTS10,MAXD,9,3,0.0146826,0,38.0
MCTS20,MAXD,9,3,0.043374501,0,40.0
MCTS50,MAXD,9,3,0.096566,0,38.0
MCTS100,MAXD,9,3,0.190240199,0,40.0
MCTS200,MAXD,9,3,0.3325201,0,38.0
MCTS500,MAXD,9,3,0.8019968,0,38.0
PL1,MAXD,9,4,0.0234371,0,36.000000000000014
PL2,MAXD,9,4,0.6346731,26,36.0
PL3,MAXD,9,4,0.0193235,7,Inf
MCTS10,MAXD,9,4,0.0215842,0,33.0
MCTS20,MAXD,9,4,0.0897011,0,32.0
MCTS50,MAXD,9,4,0.0864629,0,32.0
MCTS100,MAXD,9,4,0.1550938,0,33.0
MCTS200,MAXD,9,4,0.3266791,0,32.0
MCTS500,MAXD,9,4,0.8079617,0,32.0
PL1,MAXD,9,5,0.0729801,0,32.0
PL2,MAXD,9,5,0.828221701,41,32.0
PL3,MAXD,9,5,0.0188671,7,Inf
MCTS10,MAXD,9,5,0.0169306,0,29.0
MCTS20,MAXD,9,5,0.0385117,0,29.0
MCTS50,MAXD,9,5,0.0795162,0,29.0
MCTS100,MAXD,9,5,0.150553601,0,29.0
MCTS200,MAXD,9,5,0.2934555,0,29.0
MCTS500,MAXD,9,5,0.7809713,0,29.0
PL1,MAXD,10,1,0.1304978,0,42.0
PL2,MAXD,10,1,1.5888084,38,42.0
PL3,MAXD,10,1,0.0197809,7,Inf
MCTS10,MAXD,10,1,0.015776301,0,38.0
MCTS20,MAXD,10,1,0.040773499,0,39.0
MCTS50,MAXD,10,1,0.110540899,0,39.0
MCTS100,MAXD,10,1,0.1770325,0,37.0
MCTS200,MAXD,10,1,0.913665,0,39.0
MCTS500,MAXD,10,1,2.193289001,0,38.0
PL1,MAXD,10,2,0.1356715,0,36.0
PL2,MAXD,10,2,1.446057299,40,36.0
PL3,MAXD,10,2,0.014752,7,Inf
MCTS10,MAXD,10,2,0.0193856,0,33.0
MCTS20,MAXD,10,2,0.037865,0,33.0
MCTS50,MAXD,10,2,0.075319301,0,33.0
MCTS100,MAXD,10,2,0.151933599,0,33.0
MCTS200,MAXD,10,2,0.2940223,0,33.0
MCTS500,MAXD,10,2,0.742999599,0,33.0
PL1,MAXD,10,3,0.054568601,0,43.0
PL2,MAXD,10,3,0.6705466,28,43.0
PL3,MAXD,10,3,0.017036499,7,Inf
MCTS10,MAXD,10,3,0.0202517,0,39.0
MCTS20,MAXD,10,3,0.037438201,0,41.0
MCTS50,MAXD,10,3,0.0746053,0,38.0
MCTS100,MAXD,10,3,0.406088199,0,39.0
MCTS200,MAXD,10,3,0.3295755,0,39.0
MCTS500,MAXD,10,3,0.837332401,0,39.0
PL1,MAXD,10,4,0.0949684,0,34.0
PL2,MAXD,10,4,0.628161601,40,34.0
PL3,MAXD,10,4,0.0205719,7,Inf
MCTS10,MAXD,10,4,0.015552099,0,33.0
MCTS20,MAXD,10,4,0.1005894,0,32.0
MCTS50,MAXD,10,4,0.2128316,0,32.0
MCTS100,MAXD,10,4,0.4057455,0,32.0
MCTS200,MAXD,10,4,0.7826623,0,32.0
MCTS500,MAXD,10,4,1.9784644,0,32.0
PL1,MAXD,10,5,0.1176838,0,36.0
PL2,MAXD,10,5,0.7971826,33,36.0
PL3,MAXD,10,5,0.018902699,7,Inf
MCTS10,MAXD,10,5,0.018989899,0,33.0
MCTS20,MAXD,10,5,0.037674799,0,31.0
MCTS50,MAXD,10,5,0.0919763,0,32.0
MCTS100,MAXD,10,5,0.156478199,0,31.0
MCTS200,MAXD,10,5,0.3234968,0,33.0
MCTS500,MAXD,10,5,1.9827305,0,32.0
PL1,MAXD,20,1,0.2759674,0,41.0
PL2,MAXD,20,1,8.4475063,68,41.0
PL3,MAXD,20,1,0.0175855,7,Inf
MCTS10,MAXD,20,1,0.0542539,0,31.0
MCTS20,MAXD,20,1,0.045327,0,29.0
MCTS50,MAXD,20,1,0.100788401,0,28.0
MCTS100,MAXD,20,1,0.1938197,0,31.0
MCTS200,MAXD,20,1,0.407434,0,29.0
MCTS500,MAXD,20,1,0.875315,0,31.0
PL1,MAXD,20,2,0.1113237,0,37.0
PL2,MAXD,20,2,1.402225199,49,37.0
PL3,MAXD,20,2,0.0172684,7,Inf
MCTS10,MAXD,20,2,0.0247951,0,30.0
MCTS20,MAXD,20,2,0.0509153,0,30.0
MCTS50,MAXD,20,2,0.0826023,0,30.0
MCTS100,MAXD,20,2,0.1817172,0,30.0
MCTS200,MAXD,20,2,0.344512899,0,30.0
MCTS500,MAXD,20,2,0.9150751,0,29.0
PL1,MAXD,20,3,0.239536701,0,39.0
PL2,MAXD,20,3,5.3777744,76,39.0
PL3,MAXD,20,3,0.0188591,7,Inf
MCTS10,MAXD,20,3,0.0153227,0,32.0
MCTS20,MAXD,20,3,0.042461,0,34.0
MCTS50,MAXD,20,3,0.076742999,0,32.0
MCTS100,MAXD,20,3,0.155274499,0,32.0
MCTS200,MAXD,20,3,0.3044067,0,32.0
MCTS500,MAXD,20,3,0.9141085,0,35.0
PL1,MAXD,20,4,0.2796205,0,40.0
PL2,MAXD,20,4,6.7218686,72,40.0
PL3,MAXD,20,4,0.0226575,7,Inf
MCTS10,MAXD,20,4,0.018862801,0,34.0
MCTS20,MAXD,20,4,0.0440743,0,36.0
MCTS50,MAXD,20,4,0.089753599,0,36.0
MCTS100,MAXD,20,4,0.1775623,0,36.0
MCTS200,MAXD,20,4,0.3468664,0,36.0
MCTS500,MAXD,20,4,0.8627747,0,36.0
PL1,MAXD,20,5,0.185826401,0,38.0
PL2,MAXD,20,5,1.123344301,53,38.0
PL3,MAXD,20,5,0.014413401,7,Inf
MCTS10,MAXD,20,5,0.016723599,0,34.0
MCTS20,MAXD,20,5,0.0389844,0,30.0
MCTS50,MAXD,20,5,0.080422001,0,28.0
MCTS100,MAXD,20,5,0.163564001,0,33.0
MCTS200,MAXD,20,5,0.3200576,0,29.0
MCTS500,MAXD,20,5,0.828840801,0,33.0
PL1,MAXD,30,1,0.5401697,0,52.0
PL2,MAXD,30,1,12.8365173,63,52.0
PL3,MAXD,30,1,0.0185242,7,Inf
MCTS10,MAXD,30,1,0.0246154,0,32.0
MCTS20,MAXD,30,1,0.0483205,0,35.0
MCTS50,MAXD,30,1,0.108163299,0,35.0
MCTS100,MAXD,30,1,0.2435707,0,38.0
MCTS200,MAXD,30,1,0.3555473,0,36.0
MCTS500,MAXD,30,1,0.793666501,0,36.0
PL1,MAXD,30,2,0.3232855,0,44.0
PL2,MAXD,30,2,2.1193294,79,44.0
PL3,MAXD,30,2,0.021785199,7,Inf
MCTS10,MAXD,30,2,0.0152272,0,35.0
MCTS20,MAXD,30,2,0.0376907,0,35.0
MCTS50,MAXD,30,2,0.084090601,0,35.0
MCTS100,MAXD,30,2,0.176855401,0,37.0
MCTS200,MAXD,30,2,0.3239362,0,38.0
MCTS500,MAXD,30,2,0.8219139,0,38.0
PL1,MAXD,30,3,0.0648088,0,62.0
PL2,MAXD,30,3,3.3278729,46,62.0
PL3,MAXD,30,3,0.0253095,7,Inf
MCTS10,MAXD,30,3,0.020413201,0,44.0
MCTS20,MAXD,30,3,0.056989,0,31.0
MCTS50,MAXD,30,3,0.1158878,0,40.0
MCTS100,MAXD,30,3,0.1905667,0,37.0
MCTS200,MAXD,30,3,0.362293201,0,35.0
MCTS500,MAXD,30,3,0.8300601,0,46.0
PL1,MAXD,30,4,0.2168606,0,59.0
PL2,MAXD,30,4,6.9132487,62,59.0
PL3,MAXD,30,4,0.0192868,7,Inf
MCTS10,MAXD,30,4,0.028523199,0,32.0
