method,param,param_value,iteration,time,cuts,objectif
MCTS0_20,MAXD,20,1,0.0759645,0,17.0
MCTS20,MAXD,20,1,0.058357899,0,42.0
MCTS0_50,MAXD,20,1,0.2938931,0,19.0
MCTS50,MAXD,20,1,0.0785439,0,42.0
MCTS0_100,MAXD,20,1,0.317970401,0,22.0
MCTS100,MAXD,20,1,0.153393401,0,40.0
MCTS0_200,MAXD,20,1,0.882201,0,26.0
MCTS200,MAXD,20,1,0.301606,0,41.0
PL1,MAXD,20,2,0.403800199,0,40.000000000000014
MCTS0_10,MAXD,20,2,0.035229,0,22.0
MCTS10,MAXD,20,2,0.014577099,0,29.0
MCTS0_20,MAXD,20,2,0.0625055,0,24.0
MCTS20,MAXD,20,2,0.038835599,0,30.0
MCTS0_50,MAXD,20,2,0.177910699,0,25.0
MCTS50,MAXD,20,2,0.1802248,0,30.0
MCTS0_100,MAXD,20,2,0.4739823,0,27.0
MCTS100,MAXD,20,2,0.3591544,0,30.0
MCTS0_200,MAXD,20,2,1.036855401,0,30.0
MCTS200,MAXD,20,2,0.2919214,0,30.0
PL1,MAXD,20,3,0.0923899,0,42.0
MCTS0_10,MAXD,20,3,0.0438709,0,27.0
MCTS10,MAXD,20,3,0.013985599,0,38.0
MCTS0_20,MAXD,20,3,0.0442921,0,17.0
MCTS20,MAXD,20,3,0.0307354,0,39.0
MCTS0_50,MAXD,20,3,0.168025701,0,29.0
MCTS50,MAXD,20,3,0.071246501,0,39.0
MCTS0_100,MAXD,20,3,0.4868659,0,29.0
MCTS100,MAXD,20,3,0.3563969,0,39.0
MCTS0_200,MAXD,20,3,0.803413299,0,26.0
MCTS200,MAXD,20,3,0.376524501,0,40.0
PL1,MAXD,20,4,0.2355434,0,48.0
MCTS0_10,MAXD,20,4,0.0414321,0,26.0
MCTS10,MAXD,20,4,0.047794001,0,46.0
MCTS0_20,MAXD,20,4,0.078860101,0,33.0
MCTS20,MAXD,20,4,0.036164201,0,40.0
MCTS0_50,MAXD,20,4,0.2802122,0,31.0
MCTS50,MAXD,20,4,0.091771,0,43.0
MCTS0_100,MAXD,20,4,0.4771034,0,27.0
MCTS100,MAXD,20,4,0.1388819,0,40.0
MCTS0_200,MAXD,20,4,0.9922355,0,32.0
MCTS200,MAXD,20,4,0.300480799,0,39.0
PL1,MAXD,20,5,0.0755559,0,53.0
MCTS0_10,MAXD,20,5,0.0391325,0,22.0
MCTS10,MAXD,20,5,0.0429924,0,36.0
MCTS0_20,MAXD,20,5,0.080506599,0,28.0
MCTS20,MAXD,20,5,0.0306831,0,37.0
MCTS0_50,MAXD,20,5,0.1720505,0,28.0
MCTS50,MAXD,20,5,0.0898435,0,37.0
MCTS0_100,MAXD,20,5,0.4396488,0,32.0
MCTS100,MAXD,20,5,0.1515783,0,36.0
MCTS0_200,MAXD,20,5,1.3527391,0,32.0
MCTS200,MAXD,20,5,0.3714441,0,41.0
PL1,MAXD,30,1,0.102718901,0,44.0
MCTS0_10,MAXD,30,1,0.0365471,0,19.0
MCTS10,MAXD,30,1,0.016546599,0,29.0
MCTS0_20,MAXD,30,1,0.0678656,0,18.0
MCTS20,MAXD,30,1,0.0463314,0,37.0
MCTS0_50,MAXD,30,1,0.3125252,0,22.0
MCTS50,MAXD,30,1,0.0754625,0,32.0
MCTS0_100,MAXD,30,1,0.541804401,0,25.0
MCTS100,MAXD,30,1,0.160888199,0,32.0
MCTS0_200,MAXD,30,1,0.920854399,0,30.0
MCTS200,MAXD,30,1,0.3168491,0,32.0
PL1,MAXD,30,2,0.135914401,0,58.0
MCTS0_10,MAXD,30,2,0.029946399,0,19.0
MCTS10,MAXD,30,2,0.0171078,0,29.0
MCTS0_20,MAXD,30,2,0.058062501,0,20.0
MCTS20,MAXD,30,2,0.030583501,0,45.0
MCTS0_50,MAXD,30,2,0.2547318,0,22.0
MCTS50,MAXD,30,2,0.0821971,0,49.0
MCTS0_100,MAXD,30,2,0.444845101,0,23.0
MCTS100,MAXD,30,2,0.172620299,0,46.0
MCTS0_200,MAXD,30,2,1.075626801,0,31.0
MCTS200,MAXD,30,2,0.322774499,0,30.0
PL1,MAXD,30,3,0.145377701,0,49.999999999999986
MCTS0_10,MAXD,30,3,0.0428943,0,21.0
MCTS10,MAXD,30,3,0.0178131,0,37.0
MCTS0_20,MAXD,30,3,0.053643401,0,16.0
MCTS20,MAXD,30,3,0.0348048,0,33.0
MCTS0_50,MAXD,30,3,0.291725301,0,21.0
MCTS50,MAXD,30,3,0.1210258,0,31.0
MCTS0_100,MAXD,30,3,0.502448699,0,28.0
MCTS100,MAXD,30,3,0.2055225,0,30.0
MCTS0_200,MAXD,30,3,1.5777772,0,31.0
MCTS200,MAXD,30,3,0.401198,0,36.0
PL1,MAXD,30,4,0.049166299,0,61.0
MCTS0_10,MAXD,30,4,0.0360997,0,21.0
MCTS10,MAXD,30,4,0.0188695,0,46.0
MCTS0_20,MAXD,30,4,0.0767198,0,18.0
MCTS20,MAXD,30,4,0.054639099,0,51.0
MCTS0_50,MAXD,30,4,0.235188099,0,29.0
MCTS50,MAXD,30,4,0.1047712,0,48.0
MCTS0_100,MAXD,30,4,0.681719201,0,26.0
MCTS100,MAXD,30,4,0.1921048,0,42.0
MCTS0_200,MAXD,30,4,0.9837166,0,34.0
MCTS200,MAXD,30,4,0.3698522,0,42.0
PL1,MAXD,30,5,0.1958953,0,38.0
MCTS0_10,MAXD,30,5,0.0337866,0,20.0
MCTS10,MAXD,30,5,0.0237892,0,31.0
MCTS0_20,MAXD,30,5,0.1463626,0,18.0
MCTS20,MAXD,30,5,0.0570034,0,32.0
MCTS0_50,MAXD,30,5,0.3797651,0,21.0
MCTS50,MAXD,30,5,0.2622952,0,32.0
MCTS0_100,MAXD,30,5,0.6151093,0,20.0
MCTS100,MAXD,30,5,0.144453699,0,32.0
MCTS0_200,MAXD,30,5,1.5106487,0,27.0
MCTS200,MAXD,30,5,1.1595702,0,32.0
PL1,MAXD,40,1,0.1730851,0,54.999999999999986
MCTS0_10,MAXD,40,1,0.043658,0,20.0
MCTS10,MAXD,40,1,0.021787301,0,30.0
MCTS0_20,MAXD,40,1,0.055910899,0,19.0
MCTS20,MAXD,40,1,0.0317232,0,39.0
MCTS0_50,MAXD,40,1,0.168042599,0,25.0
MCTS50,MAXD,40,1,0.081980099,0,33.0
MCTS0_100,MAXD,40,1,0.296932699,0,32.0
MCTS100,MAXD,40,1,0.137909499,0,31.0
MCTS0_200,MAXD,40,1,0.6342947,0,26.0
MCTS200,MAXD,40,1,0.283455401,0,30.0
PL1,MAXD,40,2,0.2578177,0,65.0
MCTS0_10,MAXD,40,2,0.022547999,0,27.0
MCTS10,MAXD,40,2,0.019352499,0,41.0
MCTS0_20,MAXD,40,2,0.071479299,0,28.0
MCTS20,MAXD,40,2,0.036637301,0,54.0
MCTS0_50,MAXD,40,2,0.1752304,0,30.0
MCTS50,MAXD,40,2,0.207309099,0,53.0
MCTS0_100,MAXD,40,2,0.4222479,0,34.0
MCTS100,MAXD,40,2,0.1769145,0,52.0
MCTS0_200,MAXD,40,2,1.1105951,0,40.0
MCTS200,MAXD,40,2,0.3366324,0,41.0
PL1,MAXD,40,3,0.0783244,0,69.0
MCTS0_10,MAXD,40,3,0.036321,0,20.0
MCTS10,MAXD,40,3,0.021548699,0,65.0
MCTS0_20,MAXD,40,3,0.0883662,0,22.0
MCTS20,MAXD,40,3,0.0449914,0,43.0
MCTS0_50,MAXD,40,3,0.305922101,0,22.0
MCTS50,MAXD,40,3,0.0985584,0,54.0
MCTS0_100,MAXD,40,3,0.600976901,0,23.0
MCTS100,MAXD,40,3,0.1807825,0,43.0
MCTS0_200,MAXD,40,3,1.1903771,0,34.0
MCTS200,MAXD,40,3,0.41647,0,45.0
PL1,MAXD,40,4,0.1030758,0,62.0
MCTS0_10,MAXD,40,4,0.0354412,0,22.0
MCTS10,MAXD,40,4,0.0180854,0,52.0
MCTS0_20,MAXD,40,4,0.0609387,0,25.0
MCTS20,MAXD,40,4,0.038210899,0,51.0
MCTS0_50,MAXD,40,4,0.1918626,0,27.0
MCTS50,MAXD,40,4,0.245042601,0,51.0
MCTS0_100,MAXD,40,4,0.529214201,0,31.0
MCTS100,MAXD,40,4,0.174096999,0,52.0
MCTS0_200,MAXD,40,4,0.8215679,0,48.0
MCTS200,MAXD,40,4,0.3421243,0,55.0
PL1,MAXD,40,5,0.2568423,0,56.0
MCTS0_10,MAXD,40,5,0.0446725,0,23.0
MCTS10,MAXD,40,5,0.019778099,0,34.0
MCTS0_20,MAXD,40,5,0.077271799,0,25.0
MCTS20,MAXD,40,5,0.0334813,0,41.0
MCTS0_50,MAXD,40,5,0.2117556,0,23.0
MCTS50,MAXD,40,5,0.101039601,0,45.0
MCTS0_100,MAXD,40,5,0.5963273,0,29.0
MCTS100,MAXD,40,5,0.1961462,0,41.0
MCTS0_200,MAXD,40,5,1.2234421,0,33.0
MCTS200,MAXD,40,5,0.342872201,0,33.0
PL1,MAXD,50,1,2.2356522,0,60.0
MCTS0_10,MAXD,50,1,0.0444708,0,29.0
MCTS10,MAXD,50,1,0.0249887,0,45.0
MCTS0_20,MAXD,50,1,0.160734899,0,29.0
MCTS20,MAXD,50,1,0.054679001,0,45.0
MCTS0_50,MAXD,50,1,0.2874103,0,33.0
MCTS50,MAXD,50,1,0.1176693,0,43.0
MCTS0_100,MAXD,50,1,0.3573652,0,37.0
MCTS100,MAXD,50,1,0.169348799,0,45.0
MCTS0_200,MAXD,50,1,1.1060243,0,36.0
MCTS200,MAXD,50,1,0.353323001,0,43.0
PL1,MAXD,50,2,0.102271201,0,63.0
MCTS0_10,MAXD,50,2,0.0259342,0,17.0
MCTS10,MAXD,50,2,0.018180299,0,40.0
MCTS0_20,MAXD,50,2,0.0881266,0,30.0
MCTS20,MAXD,50,2,0.031132799,0,41.0
MCTS0_50,MAXD,50,2,0.1670962,0,24.0
MCTS50,MAXD,50,2,0.099196801,0,50.0
MCTS0_100,MAXD,50,2,0.453631301,0,40.0
MCTS100,MAXD,50,2,0.1501417,0,41.0
MCTS0_200,MAXD,50,2,1.0201737,0,32.0
MCTS200,MAXD,50,2,0.2905441,0,41.0
PL1,MAXD,50,3,0.0765988,0,85.0
MCTS0_10,MAXD,50,3,0.036205501,0,21.0
MCTS10,MAXD,50,3,0.0166358,0,64.0
MCTS0_20,MAXD,50,3,0.0809473,0,17.0
MCTS20,MAXD,50,3,0.0257785,0,63.0
MCTS0_50,MAXD,50,3,0.1612799,0,19.0
MCTS50,MAXD,50,3,0.0878435,0,78.0
MCTS0_100,MAXD,50,3,0.2819439,0,23.0
MCTS100,MAXD,50,3,0.181284,0,78.0
MCTS0_200,MAXD,50,3,0.9887525,0,52.0
MCTS200,MAXD,50,3,0.295828801,0,61.0
PL1,MAXD,50,4,1.725516,0,55.0
MCTS0_10,MAXD,50,4,0.0451627,0,26.0
MCTS10,MAXD,50,4,0.021514501,0,30.0
MCTS0_20,MAXD,50,4,0.0821968,0,26.0
MCTS20,MAXD,50,4,0.0460999,0,33.0
MCTS0_50,MAXD,50,4,0.227347799,0,23.0
MCTS50,MAXD,50,4,0.095724899,0,33.0
MCTS0_100,MAXD,50,4,0.513383099,0,30.0
MCTS100,MAXD,50,4,0.184429099,0,31.0
MCTS0_200,MAXD,50,4,1.4106602,0,28.0
MCTS200,MAXD,50,4,0.6099443,0,33.0
PL1,MAXD,50,5,0.136020901,0,84.0
MCTS0_10,MAXD,50,5,0.0363035,0,20.0
MCTS10,MAXD,50,5,0.0199369,0,42.0
MCTS0_20,MAXD,50,5,0.0894536,0,30.0
MCTS20,MAXD,50,5,0.0418545,0,58.0
MCTS0_50,MAXD,50,5,0.275123901,0,28.0
MCTS50,MAXD,50,5,0.1398972,0,62.0
MCTS0_100,MAXD,50,5,0.4716873,0,26.0
MCTS100,MAXD,50,5,0.1679567,0,36.0
MCTS0_200,MAXD,50,5,1.250240499,0,32.0
MCTS200,MAXD,50,5,0.305487499,0,39.0
PL1,MAXD,60,1,0.1617934,0,95.0
MCTS0_10,MAXD,60,1,0.043228201,0,22.0
MCTS10,MAXD,60,1,0.0275188,0,42.0
MCTS0_20,MAXD,60,1,0.101635401,0,25.0
MCTS20,MAXD,60,1,0.0337035,0,46.0
MCTS0_50,MAXD,60,1,0.1864153,0,34.0
MCTS50,MAXD,60,1,0.099829301,0,67.0
MCTS0_100,MAXD,60,1,0.516597099,0,27.0
MCTS100,MAXD,60,1,0.1713076,0,46.0
MCTS0_200,MAXD,60,1,1.0056337,0,37.0
MCTS200,MAXD,60,1,0.3121259,0,41.0
PL1,MAXD,60,2,0.0775201,0,99.0
MCTS0_10,MAXD,60,2,0.0338384,0,25.0
MCTS10,MAXD,60,2,0.0152141,0,90.0
MCTS0_20,MAXD,60,2,0.0658021,0,44.0
MCTS20,MAXD,60,2,0.031200301,0,89.0
MCTS0_50,MAXD,60,2,0.154795301,0,23.0
MCTS50,MAXD,60,2,0.091298901,0,90.0
MCTS0_100,MAXD,60,2,0.394858701,0,25.0
MCTS100,MAXD,60,2,0.1447556,0,89.0
MCTS0_200,MAXD,60,2,1.406040899,0,29.0
MCTS200,MAXD,60,2,0.3516624,0,90.0
PL1,MAXD,60,3,0.0997265,0,68.0
MCTS0_10,MAXD,60,3,0.037470501,0,26.0
MCTS10,MAXD,60,3,0.0163297,0,40.0
MCTS0_20,MAXD,60,3,0.0420677,0,23.0
MCTS20,MAXD,60,3,0.0354545,0,61.0
MCTS0_50,MAXD,60,3,0.277337301,0,34.0
MCTS50,MAXD,60,3,0.081303,0,40.0
MCTS0_100,MAXD,60,3,0.361022301,0,24.0
MCTS100,MAXD,60,3,0.164445,0,42.0
MCTS0_200,MAXD,60,3,1.1927595,0,40.0
MCTS200,MAXD,60,3,0.364975601,0,40.0
PL1,MAXD,60,4,0.061255799,0,106.0
MCTS0_10,MAXD,60,4,0.029900699,0,22.0
MCTS10,MAXD,60,4,0.017923899,0,71.0
MCTS0_20,MAXD,60,4,0.0668423,0,27.0
MCTS20,MAXD,60,4,0.0305322,0,66.0
MCTS0_50,MAXD,60,4,0.189963599,0,48.0
MCTS50,MAXD,60,4,0.073894899,0,66.0
MCTS0_100,MAXD,60,4,0.4661833,0,25.0
MCTS100,MAXD,60,4,0.1824625,0,75.0
MCTS0_200,MAXD,60,4,1.2099664,0,48.0
MCTS200,MAXD,60,4,0.312773901,0,85.0
PL1,MAXD,60,5,0.164610599,0,88.0
MCTS0_10,MAXD,60,5,0.044202601,0,29.0
MCTS10,MAXD,60,5,0.0167765,0,63.0
MCTS0_20,MAXD,60,5,0.0749239,0,15.0
MCTS20,MAXD,60,5,0.0821573,0,62.0
MCTS0_50,MAXD,60,5,0.1661514,0,31.0
MCTS50,MAXD,60,5,0.124063601,0,75.0
MCTS0_100,MAXD,60,5,0.4600806,0,36.0
MCTS100,MAXD,60,5,0.178538501,0,80.0
MCTS0_200,MAXD,60,5,1.010012399,0,36.0
MCTS200,MAXD,60,5,0.34479,0,73.0
PL1,MAXD,70,1,0.4251898,0,70.0
MCTS0_10,MAXD,70,1,0.0290529,0,24.0
MCTS10,MAXD,70,1,0.0180296,0,53.0
MCTS0_20,MAXD,70,1,0.066091,0,29.0
MCTS20,MAXD,70,1,0.0352452,0,40.0
MCTS0_50,MAXD,70,1,0.159404701,0,25.0
MCTS50,MAXD,70,1,0.0790281,0,39.0
MCTS0_100,MAXD,70,1,0.5143864,0,29.0
MCTS100,MAXD,70,1,0.2643384,0,39.0
MCTS0_200,MAXD,70,1,1.127432101,0,33.0
MCTS200,MAXD,70,1,0.4313532,0,39.0
PL1,MAXD,70,2,0.169991999,0,71.0
MCTS0_10,MAXD,70,2,0.0326332,0,22.0
MCTS10,MAXD,70,2,0.017866899,0,50.0
MCTS0_20,MAXD,70,2,0.1030067,0,21.0
MCTS20,MAXD,70,2,0.0981339,0,27.0
MCTS0_50,MAXD,70,2,0.224273101,0,25.0
MCTS50,MAXD,70,2,0.0975906,0,52.0
MCTS0_100,MAXD,70,2,0.4870701,0,24.0
MCTS100,MAXD,70,2,0.1646879,0,27.0
MCTS0_200,MAXD,70,2,0.918383801,0,27.0
MCTS200,MAXD,70,2,0.330185701,0,51.0
PL1,MAXD,70,3,0.0557341,0,97.0
MCTS0_10,MAXD,70,3,0.034144499,0,18.0
MCTS10,MAXD,70,3,0.021284899,0,76.0
MCTS0_20,MAXD,70,3,0.101417,0,20.0
MCTS20,MAXD,70,3,0.0478191,0,74.0
MCTS0_50,MAXD,70,3,0.219123899,0,28.0
MCTS50,MAXD,70,3,0.074449799,0,74.0
MCTS0_100,MAXD,70,3,0.383520099,0,29.0
MCTS100,MAXD,70,3,0.1548568,0,76.0
MCTS0_200,MAXD,70,3,0.937549901,0,27.0
MCTS200,MAXD,70,3,0.2740955,0,74.0
PL1,MAXD,70,4,0.0696209,0,103.0
MCTS0_10,MAXD,70,4,0.033486801,0,25.0
MCTS10,MAXD,70,4,0.0184307,0,40.0
MCTS0_20,MAXD,70,4,0.050659401,0,23.0
MCTS20,MAXD,70,4,0.0293456,0,95.0
MCTS0_50,MAXD,70,4,0.201670701,0,31.0
MCTS50,MAXD,70,4,0.081860199,0,49.0
MCTS0_100,MAXD,70,4,0.5287454,0,30.0
MCTS100,MAXD,70,4,0.1480129,0,95.0
MCTS0_200,MAXD,70,4,0.9585572,0,40.0
MCTS200,MAXD,70,4,0.322229099,0,47.0
PL1,MAXD,70,5,0.1044631,0,75.0
MCTS0_10,MAXD,70,5,0.0373813,0,24.0
MCTS10,MAXD,70,5,0.0247763,0,39.0
MCTS0_20,MAXD,70,5,0.068950601,0,24.0
MCTS20,MAXD,70,5,0.032793,0,46.0
MCTS0_50,MAXD,70,5,0.1831283,0,39.0
MCTS50,MAXD,70,5,0.0863733,0,43.0
MCTS0_100,MAXD,70,5,0.3866421,0,29.0
MCTS100,MAXD,70,5,0.166701001,0,32.0
MCTS0_200,MAXD,70,5,0.8451407,0,27.0
MCTS200,MAXD,70,5,0.3192958,0,46.0
PL1,MAXD,80,1,0.242734701,0,75.0
MCTS0_10,MAXD,80,1,0.0401235,0,24.0
MCTS10,MAXD,80,1,0.0222902,0,51.0
MCTS0_20,MAXD,80,1,0.053379,0,20.0
MCTS20,MAXD,80,1,0.0375417,0,33.0
MCTS0_50,MAXD,80,1,0.2579371,0,27.0
MCTS50,MAXD,80,1,0.091044401,0,35.0
MCTS0_100,MAXD,80,1,0.5130659,0,26.0
MCTS100,MAXD,80,1,0.187386601,0,35.0
MCTS0_200,MAXD,80,1,1.0867058,0,27.0
MCTS200,MAXD,80,1,0.2973723,0,34.0
PL1,MAXD,80,2,0.056657299,0,147.0
MCTS0_10,MAXD,80,2,0.030289701,0,22.0
MCTS10,MAXD,80,2,0.020661701,0,105.0
MCTS0_20,MAXD,80,2,0.079544699,0,25.0
MCTS20,MAXD,80,2,0.040694399,0,65.0
MCTS0_50,MAXD,80,2,0.1891139,0,28.0
MCTS50,MAXD,80,2,0.0832437,0,99.0
MCTS0_100,MAXD,80,2,0.4256688,0,27.0
MCTS100,MAXD,80,2,0.176800801,0,98.0
MCTS0_200,MAXD,80,2,1.048691701,0,36.0
MCTS200,MAXD,80,2,0.356248,0,91.0
PL1,MAXD,80,3,0.258230099,0,75.99999999999999
MCTS0_10,MAXD,80,3,0.029603101,0,32.0
MCTS10,MAXD,80,3,0.0186639,0,35.0
MCTS0_20,MAXD,80,3,0.0783011,0,28.0
MCTS20,MAXD,80,3,0.027876999,0,34.0
MCTS0_50,MAXD,80,3,0.2097012,0,27.0
MCTS50,MAXD,80,3,0.094344599,0,46.0
MCTS0_100,MAXD,80,3,0.4890055,0,33.0
MCTS100,MAXD,80,3,0.163407801,0,36.0
MCTS0_200,MAXD,80,3,1.152928001,0,34.0
MCTS200,MAXD,80,3,0.280323101,0,34.0
PL1,MAXD,80,4,0.0572324,0,92.0
MCTS0_10,MAXD,80,4,0.038716599,0,25.0
MCTS10,MAXD,80,4,0.0194718,0,34.0
MCTS0_20,MAXD,80,4,0.054004301,0,23.0
MCTS20,MAXD,80,4,0.028979099,0,35.0
MCTS0_50,MAXD,80,4,0.2425087,0,32.0
MCTS50,MAXD,80,4,0.084250701,0,68.0
MCTS0_100,MAXD,80,4,0.440076399,0,29.0
MCTS100,MAXD,80,4,0.149843099,0,60.0
MCTS0_200,MAXD,80,4,1.2391225,0,32.0
MCTS200,MAXD,80,4,0.350649799,0,60.0
PL1,MAXD,80,5,0.127234701,0,93.99999999999999
MCTS0_10,MAXD,80,5,0.038486401,0,23.0
MCTS10,MAXD,80,5,0.0192832,0,34.0
MCTS0_20,MAXD,80,5,0.052116301,0,18.0
MCTS20,MAXD,80,5,0.037409501,0,67.0
MCTS0_50,MAXD,80,5,0.1850439,0,26.0
MCTS50,MAXD,80,5,0.1051081,0,35.0
MCTS0_100,MAXD,80,5,0.4543633,0,27.0
MCTS100,MAXD,80,5,0.150040799,0,61.0
MCTS0_200,MAXD,80,5,1.1594523,0,30.0
MCTS200,MAXD,80,5,0.2915519,0,34.0
PL1,MAXD,90,1,0.287301799,0,70.0
MCTS0_10,MAXD,90,1,0.058186901,0,24.0
MCTS10,MAXD,90,1,0.0159383,0,32.0
MCTS0_20,MAXD,90,1,0.0567854,0,17.0
MCTS20,MAXD,90,1,0.030770999,0,29.0
MCTS0_50,MAXD,90,1,0.1829833,0,24.0
MCTS50,MAXD,90,1,0.0844786,0,32.0
MCTS0_100,MAXD,90,1,0.5028639,0,28.0
MCTS100,MAXD,90,1,0.183314001,0,31.0
MCTS0_200,MAXD,90,1,1.042033201,0,31.0
MCTS200,MAXD,90,1,0.350529501,0,33.0
PL1,MAXD,90,2,0.109432801,0,80.0
MCTS0_10,MAXD,90,2,0.028196499,0,19.0
MCTS10,MAXD,90,2,0.054523099,0,51.0
MCTS0_20,MAXD,90,2,0.0695342,0,28.0
MCTS20,MAXD,90,2,0.035909999,0,37.0
MCTS0_50,MAXD,90,2,0.2251808,0,28.0
MCTS50,MAXD,90,2,0.0750401,0,54.0
MCTS0_100,MAXD,90,2,0.4922127,0,30.0
MCTS100,MAXD,90,2,0.1564593,0,54.0
MCTS0_200,MAXD,90,2,1.1433998,0,33.0
MCTS200,MAXD,90,2,0.3093295,0,67.0
PL1,MAXD,90,3,0.127136199,0,98.0
MCTS0_10,MAXD,90,3,0.0251815,0,24.0
MCTS10,MAXD,90,3,0.0150801,0,36.0
MCTS0_20,MAXD,90,3,0.062465199,0,21.0
MCTS20,MAXD,90,3,0.033654699,0,82.0
MCTS0_50,MAXD,90,3,0.2390014,0,24.0
MCTS50,MAXD,90,3,0.0871142,0,33.0
MCTS0_100,MAXD,90,3,0.360053,0,32.0
MCTS100,MAXD,90,3,0.158657801,0,35.0
MCTS0_200,MAXD,90,3,0.8080107,0,35.0
MCTS200,MAXD,90,3,0.3165297,0,37.0
PL1,MAXD,90,4,1.040363701,0,103.00000000000001
MCTS0_10,MAXD,90,4,0.037011799,0,20.0
MCTS10,MAXD,90,4,0.021734199,0,83.0
MCTS0_20,MAXD,90,4,0.053214,0,26.0
MCTS20,MAXD,90,4,0.0359903,0,83.0
MCTS0_50,MAXD,90,4,0.195501801,0,26.0
MCTS50,MAXD,90,4,0.1022773,0,86.0
MCTS0_100,MAXD,90,4,0.5142254,0,28.0
MCTS100,MAXD,90,4,0.1757808,0,85.0
MCTS0_200,MAXD,90,4,0.897870301,0,72.0
MCTS200,MAXD,90,4,0.3609882,0,85.0
PL1,MAXD,90,5,0.1952822,0,118.00000000000001
MCTS0_10,MAXD,90,5,0.0357358,0,24.0
MCTS10,MAXD,90,5,0.0236291,0,106.0
MCTS0_20,MAXD,90,5,0.0688639,0,29.0
MCTS20,MAXD,90,5,0.0957673,0,104.0
MCTS0_50,MAXD,90,5,0.183948301,0,33.0
MCTS50,MAXD,90,5,0.078107,0,103.0
MCTS0_100,MAXD,90,5,0.526092801,0,26.0
MCTS100,MAXD,90,5,0.2232827,0,79.0
MCTS0_200,MAXD,90,5,1.3841856,0,32.0
MCTS200,MAXD,90,5,0.3346531,0,105.0
PL1,MAXD,100,1,0.1816594,0,113.00000000000001
MCTS0_10,MAXD,100,1,0.0289812,0,22.0
MCTS10,MAXD,100,1,0.019990899,0,75.0
MCTS0_20,MAXD,100,1,0.0562951,0,27.0
MCTS20,MAXD,100,1,0.038129099,0,34.0
MCTS0_50,MAXD,100,1,0.2920201,0,24.0
MCTS50,MAXD,100,1,0.091323901,0,84.0
MCTS0_100,MAXD,100,1,0.544472399,0,35.0
MCTS100,MAXD,100,1,0.1769746,0,82.0
MCTS0_200,MAXD,100,1,1.3111182,0,26.0
MCTS200,MAXD,100,1,0.359931299,0,82.0
PL1,MAXD,100,2,0.1766192,0,104.0
MCTS0_10,MAXD,100,2,0.037884999,0,20.0
MCTS10,MAXD,100,2,0.017243,0,38.0
MCTS0_20,MAXD,100,2,0.081952099,0,28.0
MCTS20,MAXD,100,2,0.036329699,0,44.0
MCTS0_50,MAXD,100,2,0.2595943,0,34.0
MCTS50,MAXD,100,2,0.0817105,0,87.0
MCTS0_100,MAXD,100,2,0.510036201,0,38.0
MCTS100,MAXD,100,2,0.214969699,0,87.0
MCTS0_200,MAXD,100,2,1.4012948,0,35.0
MCTS200,MAXD,100,2,0.275554301,0,87.0
PL1,MAXD,100,3,0.267784999,0,69.0
MCTS0_10,MAXD,100,3,0.028008201,0,25.0
MCTS10,MAXD,100,3,0.0176445,0,57.0
MCTS0_20,MAXD,100,3,0.063366401,0,20.0
MCTS20,MAXD,100,3,0.0331801,0,38.0
MCTS0_50,MAXD,100,3,0.2373795,0,25.0
MCTS50,MAXD,100,3,0.077052601,0,38.0
MCTS0_100,MAXD,100,3,0.7108794,0,28.0
MCTS100,MAXD,100,3,0.2717388,0,59.0
MCTS0_200,MAXD,100,3,1.282686901,0,31.0
MCTS200,MAXD,100,3,0.2898362,0,38.0
PL1,MAXD,100,4,0.6659992,0,83.0
MCTS0_10,MAXD,100,4,0.0363471,0,20.0
MCTS10,MAXD,100,4,0.0140997,0,39.0
MCTS0_20,MAXD,100,4,0.079253599,0,28.0
MCTS20,MAXD,100,4,0.0310247,0,38.0
MCTS0_50,MAXD,100,4,0.180702299,0,25.0
MCTS50,MAXD,100,4,0.2025916,0,39.0
MCTS0_100,MAXD,100,4,0.497617601,0,29.0
MCTS100,MAXD,100,4,0.2598994,0,37.0
MCTS0_200,MAXD,100,4,1.5326787,0,31.0
MCTS200,MAXD,100,4,1.169321,0,39.0
PL1,MAXD,100,5,0.2572545,0,113.0
MCTS0_10,MAXD,100,5,0.039970801,0,24.0
MCTS10,MAXD,100,5,0.0157672,0,79.0
MCTS0_20,MAXD,100,5,0.0640314,0,23.0
MCTS20,MAXD,100,5,0.0300496,0,79.0
MCTS0_50,MAXD,100,5,0.2057035,0,27.0
MCTS50,MAXD,100,5,0.0715128,0,39.0
MCTS0_100,MAXD,100,5,0.4965368,0,66.0
MCTS100,MAXD,100,5,0.1541172,0,40.0
MCTS0_200,MAXD,100,5,1.2112282,0,58.0
MCTS200,MAXD,100,5,0.3293042,0,36.0
PL1,MAXD,200,1,0.1800024,0,176.99999999999972
MCTS0_10,MAXD,200,1,0.0344078,0,22.0
MCTS10,MAXD,200,1,0.021619899,0,65.0
MCTS0_20,MAXD,200,1,0.079544399,0,15.0
MCTS20,MAXD,200,1,0.055735199,0,132.0
MCTS0_50,MAXD,200,1,0.2995334,0,17.0
MCTS50,MAXD,200,1,0.132008001,0,129.0
MCTS0_100,MAXD,200,1,0.553348,0,27.0
MCTS100,MAXD,200,1,0.170568799,0,128.0
MCTS0_200,MAXD,200,1,0.7602984,0,116.0
MCTS200,MAXD,200,1,0.2810937,0,129.0
